document_id,url,event_id,predicted_action_type,predicted_legal_stage,count_min,count_max,count_qualifier,evidence_start,evidence_end,evidence_text,confidence,selection_reason,is_true_positive_gold,corrected_action_type_gold,corrected_legal_stage_gold,corrected_count_min_gold,corrected_count_max_gold,corrected_count_qualifier_gold,reviewer,reviewer_notes
85a8c2d466fb86ca48a6,https://www.ice.gov/news/releases/ice-boston-arrests-5-foreign-fugitives-wanted-murder-month,85a8c2d466fb86ca48a6:event:0001,arrest,agency_claim,,,,266,547,"These fugitives, who are typically among the illegal aliens mislabeled as “non-criminals” by the media and activists, are not counted among the nearly 70% of ICE arrests with U.S. criminal histories — simply because they committed their horrendous crimes outside the United States.",0.72,seeded_random,,,,,,,,
85a8c2d466fb86ca48a6,https://www.ice.gov/news/releases/ice-boston-arrests-5-foreign-fugitives-wanted-murder-month,85a8c2d466fb86ca48a6:event:0002,arrest,agency_claim,,,,985,1004,Those arrested are:,0.72,seeded_random,,,,,,,,
85a8c2d466fb86ca48a6,https://www.ice.gov/news/releases/ice-boston-arrests-5-foreign-fugitives-wanted-murder-month,85a8c2d466fb86ca48a6:event:0003,arrest,agency_claim,,,,1005,1119,"Danny Granados-Garcia, a criminal illegal alien from El Salvador, was arrested March 10 in Waterbury, Connecticut.",0.72,seeded_random,,,,,,,,
85a8c2d466fb86ca48a6,https://www.ice.gov/news/releases/ice-boston-arrests-5-foreign-fugitives-wanted-murder-month,85a8c2d466fb86ca48a6:event:0004,arrest,agency_claim,,,,1270,1385,"Kele Cristian Alves-Pereira, a criminal illegal alien from Brazil, was arrested March 13 in Everett, Massachusetts.",0.72,seeded_random,,,,,,,,
85a8c2d466fb86ca48a6,https://www.ice.gov/news/releases/ice-boston-arrests-5-foreign-fugitives-wanted-murder-month,85a8c2d466fb86ca48a6:event:0005,arrest,agency_claim,,,,1487,1598,"Magno Jose Dos Santos, a criminal illegal alien from Brazil, was arrested March 22 in Worcester, Massachusetts.",0.72,seeded_random,,,,,,,,
85a8c2d466fb86ca48a6,https://www.ice.gov/news/releases/ice-boston-arrests-5-foreign-fugitives-wanted-murder-month,85a8c2d466fb86ca48a6:event:0006,arrest,agency_claim,,,,1727,1850,"Bryan Rafael Gomez, a criminal illegal alien from the Dominican Republic, was arrested April 4 in Worcester, Massachusetts.",0.72,seeded_random,,,,,,,,
85a8c2d466fb86ca48a6,https://www.ice.gov/news/releases/ice-boston-arrests-5-foreign-fugitives-wanted-murder-month,85a8c2d466fb86ca48a6:event:0007,arrest,agency_claim,,,,1951,2060,"Altieris Chaves Paiva, a criminal illegal alien from Brazil, was arrested April 5 in Falmouth, Massachusetts.",0.72,seeded_random,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0000,arrest,agency_claim,1400.0,,more_than,0,279,"BOSTON — ICE and federal law enforcement partners apprehended more than 1,400 illegal aliens during a weeks-long immigration enforcement operation focusing on transnational organized crime, gangs and egregious illegal alien offenders throughout the Commonwealth of Massachusetts.",0.86,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0001,arrest,agency_claim,,,,947,1141,"“Every illegal alien we arrested during the operation was breaking U.S. immigration law, and hundreds were violent criminals who should never have been allowed to roam freely in our communities.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0002,arrest,agency_claim,600.0,,more_than,1465,1642,More than 600 illegal aliens arrested had significant criminal convictions or pending criminal charges for crimes committed in the United States or were known foreign fugitives.,0.86,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0003,arrest,agency_claim,,,,1998,2118,Six of those arrested were documented members of transnational criminal gangs while several others were gang associates.,0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0004,arrest,agency_claim,,,,2340,2399,Three of those arrested were known or suspected terrorists.,0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0005,arrest,agency_claim,,,,3768,3876,"“This latest surge led to the arrests of more than 1,400 illegal aliens, many with violent criminal records.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0006,arrest,agency_claim,,,,4722,5028,"ICE and its federal law enforcement partners made many of the apprehensions after local jurisdictions refused to honor immigration detainer requests to turn over the offenders and instead chose to release them from custody, forcing officers and agents to make at-large arrests in Massachusetts communities.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0007,arrest,agency_claim,,,,5335,5508,"Among the alien offenders apprehended during Operation Patriot 2.0, 277 had been previously ordered removed from the United States by a Justice Department immigration judge.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0008,removal,agency_claim,,,,5335,5508,"Among the alien offenders apprehended during Operation Patriot 2.0, 277 had been previously ordered removed from the United States by a Justice Department immigration judge.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0009,detention,agency_claim,,,,6918,7083,All aliens detained during Operation Patriot will remain in ICE custody pending the outcome of their removal proceedings or their deportation from the United States.,0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0010,arrest,agency_claim,,,,7340,7407,Among the worst of the worst arrested during operation Patriot 2.0:,0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0011,sentence,sentenced,,,,8325,8468,"Hernandez-Vasquez’s criminal history includes a conviction for rape of a child, for which he was sentenced to two years incarcerated in Woburn.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0012,sentence,sentenced,,,,9555,9628,He was sentenced to three years and one day incarcerated in Essex County.,0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0013,sentence,sentenced,,,,9834,9894,He was sentenced to 12 years imprisonment in Bristol County.,0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0014,sentence,sentenced,,,,10284,10500,"Zuniga’s criminal history includes a conviction for rape of a child with a 10-year age difference and indecent assault and battery on a child under 14, for which he was sentenced to 10 years incarcerated in Plymouth.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0015,sentence,sentenced,,,,10906,11049,"Rodrigues-Pires’ criminal history includes a conviction for homicide in Minas Gerais, Brazil, and he was sentenced to 12 years of imprisonment.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0016,arrest,agency_claim,,,,11050,11139,"ICE Boston arrested Wilbin Romero-Mejia, a 46-year-old citizen of the Dominican Republic.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0017,arrest,agency_claim,,,,11491,11562,"ICE Boston arrested Junio Souza-Pinho, a 34-year-old citizen of Brazil.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0018,arrest,agency_claim,,,,11769,11857,"ICE Boston arrested Angel Joaquin Hernandez-Barrera, a 36-year-old citizen of Guatemala.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0019,arrest,agency_claim,,,,11975,12061,"ICE Boston arrested Welington Aristy, a 29-year-old citizen of the Dominican Republic.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0020,arrest,agency_claim,,,,12280,12366,"ICE Boston arrested Wildy Arias-Guerrero, a 27-year-old citizen of Dominican Republic.",0.72,longest,,,,,,,,
8ad61b96eed75bcf6477,https://www.ice.gov/news/releases/ice-federal-partners-arrest-more-1400-illegal-aliens-massachusetts-during-patriot-20,8ad61b96eed75bcf6477:event:0021,arrest,agency_claim,,,,12633,12703,"ICE Boston arrested Rossine Da Costa, a 48-year-old citizen of Brazil.",0.72,longest,,,,,,,,
913781703955fa1798e1,https://www.ice.gov/news/releases/ice-san-diego-arrests-mexican-national-criminal-history,913781703955fa1798e1:event:0000,arrest,agency_claim,,,,17,136,"Immigration and Customs Enforcement arrested Daniel Mendivil Esquer, a 38-year-old Mexican citizen, March 6 in Dulzura.",0.72,shortest,,,,,,,,
949d4ee94c906952479d,https://www.ice.gov/news/releases/4-time-removed-twice-convicted-criminal-alien-sentenced-1-year-illegal-reentry,949d4ee94c906952479d:event:0000,removal,agency_claim,,,,44,339,"Immigration and Customs Enforcement led to Tomas Juarez-Santos, 45, a four-time removed criminal illegal alien from Mexico with two prior convictions for illegal reentry after deportation, being sentenced March 11 to more than a year in federal prison for illegally reentering the United States.",0.72,seeded_random,,,,,,,,
949d4ee94c906952479d,https://www.ice.gov/news/releases/4-time-removed-twice-convicted-criminal-alien-sentenced-1-year-illegal-reentry,949d4ee94c906952479d:event:0001,sentence,sentenced,,,,44,339,"Immigration and Customs Enforcement led to Tomas Juarez-Santos, 45, a four-time removed criminal illegal alien from Mexico with two prior convictions for illegal reentry after deportation, being sentenced March 11 to more than a year in federal prison for illegally reentering the United States.",0.72,seeded_random,,,,,,,,
949d4ee94c906952479d,https://www.ice.gov/news/releases/4-time-removed-twice-convicted-criminal-alien-sentenced-1-year-illegal-reentry,949d4ee94c906952479d:event:0002,conviction,convicted,,,,340,446,"Juarez-Santos, previously convicted in 2010 and 2019 for illegal reentry, pleaded guilty in December 2024.",0.72,seeded_random,,,,,,,,
949d4ee94c906952479d,https://www.ice.gov/news/releases/4-time-removed-twice-convicted-criminal-alien-sentenced-1-year-illegal-reentry,949d4ee94c906952479d:event:0003,conviction,convicted,,,,340,446,"Juarez-Santos, previously convicted in 2010 and 2019 for illegal reentry, pleaded guilty in December 2024.",0.72,seeded_random,,,,,,,,
949d4ee94c906952479d,https://www.ice.gov/news/releases/4-time-removed-twice-convicted-criminal-alien-sentenced-1-year-illegal-reentry,949d4ee94c906952479d:event:0004,arrest,agency_claim,,,,447,597,"Juarez-Santos was arrested in Collier County on state criminal charges Sept. 3, 2024, and found to be present in the U.S. without legal authorization.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0000,detention,agency_claim,,,,0,210,"NEWARK, N.J. — Jean Wilson Brutus, a 41-year-old criminal illegal alien from Haiti who was detained at Delaney Hall Detention Facility in Newark, New Jersey, passed away, Dec. 12, from suspected natural causes.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0001,arrest,agency_claim,,,,383,443,He also had multiple prior arrests for criminal trespassing.,0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0002,arrest,agency_claim,,,,971,1112,"Between July 2024 to October 2024, the Elizabeth Police Department in Elizabeth, Newark arrested Brutus for criminal trespassing three times.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0003,arrest,agency_claim,,,,1166,1245,"On Nov. 19, 2025, EPD arrested Brutus the fourth time for criminal trespassing.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0004,detention,agency_claim,,,,1280,1479,"On the same day, ERO Newark encountered him while detained at the Union County Jail in Elizabeth, New Jersey and lodged an immigration detainer - NUCJ subsequently released him without notifying ICE.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0005,arrest,agency_claim,,,,1480,1646,"On Nov. 28, 2025, EPD arrested Brutus for two counts of criminal mischief – damage property, Despite, an immigration detainer, he was released to the community again.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0006,arrest,agency_claim,,,,1647,1684,"ICE arrested Brutus on Dec. 11, 2025.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0007,transfer,agency_claim,,,,1685,1803,"Upon completion of processing, ERO Newark transferred him to the Delaney Hall Detention Facility (DHDF) in Newark, NJ.",0.72,seeded_random,,,,,,,,
9c07628613896154bcf8,https://www.ice.gov/news/releases/criminal-illegal-alien-passes-away-university-hospital-following-medical-emergency,9c07628613896154bcf8:event:0008,detention,agency_claim,,,,3184,3254,At no time during detention is a detained alien denied emergency care.,0.72,seeded_random,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0000,charge,charged,,,,0,291,"SAN DIEGO – An indictment unsealed May 13 is the first in the nation to charge alleged leaders of the Sinaloa Cartel with narco-terrorism and material support of terrorism in connection with trafficking massive amounts of fentanyl, cocaine, methamphetamine and heroin into the United States.",0.72,contains_table,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0001,charge,charged,,,,903,1213,"Pedro Inzunza Noriega and his son, Pedro Inzunza Coronel, are charged with narco-terrorism, drug trafficking and money laundering as key leaders of the Beltran Leyva Organization, a powerful and violent faction of the Sinaloa Cartel that is believed to be the world’s largest known fentanyl production network.",0.72,contains_table,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0002,charge,charged,,,,1214,1292,Five other BLO leaders are charged with drug trafficking and money laundering.,0.72,contains_table,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0003,charge,charged,,,,1293,1527,"The indictment is a direct result of President Trump’s Executive Order 14157 which designated the Sinaloa Cartel as a Foreign Terrorist Organization and the Secretary of State’s subsequent designation of the same on February 20, 2025.",0.72,contains_table,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0004,charge,charged,,,,2099,2280,This indictment is what justice looks like when the full measure of the Department of Justice along with its law enforcement partners is brought to bear against the Sinaloa Cartel.”,0.72,contains_table,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0005,charge,charged,,,,4440,4560,It is the first indictment from the newly formed Narco-Terrorism Unit which was established upon the swearing in of U.S.,0.72,contains_table,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0006,charge,charged,,,,4596,4713,The indictment of Pedro Inzunza Noriega reflects the Southern District of California’s pursuit of the Sinaloa Cartel.,0.72,contains_table,,,,,,,,
a9501f7a34d56be222f8,https://www.ice.gov/news/releases/sinaloa-cartel-leaders-charged-narco-terrorism-material-support-terrorism-and-drug,a9501f7a34d56be222f8:event:0007,charge,charged,,,,6976,7142,"The charges and allegations contained in an indictment or complaint are merely accusations, and the defendants are considered innocent unless and until proven guilty.",0.72,contains_table,,,,,,,,
aed1b06a1824a55b2108,https://www.ice.gov/news/releases/ice-and-federal-partners-arrest-17-illegal-aliens-during-worksite-inspection,aed1b06a1824a55b2108:event:0000,arrest,agency_claim,,,,295,443,"During the inspection, 17 illegal aliens who were working at the property were encountered and administratively arrested for immigration violations.",0.72,seeded_random,,,,,,,,
aed1b06a1824a55b2108,https://www.ice.gov/news/releases/ice-and-federal-partners-arrest-17-illegal-aliens-during-worksite-inspection,aed1b06a1824a55b2108:event:0001,arrest,agency_claim,,,,444,570,"Those arrested included 13 citizens of Venezuela, two citizens of Mexico, one citizen of Ecuador and one citizen of Nicaragua.",0.72,seeded_random,,,,,,,,
beea857b35ad7daec900,https://www.ice.gov/news/releases/california-man-arrested-charged-making-fake-ids-doordash-drivers-following-ice,beea857b35ad7daec900:event:0000,arrest,agency_claim,,,,0,330,"BUFFALO, N.Y. — Miguel Angel Guevara-Murillo was arrested Aug. 4 and charged by criminal complaint with possession of a document-making implement after he allegedly told investigators he used the equipment to make counterfeit state identification documents, which he sold for $250 to people who sought to work as DoorDash drivers.",0.72,shortest,,,,,,,,
beea857b35ad7daec900,https://www.ice.gov/news/releases/california-man-arrested-charged-making-fake-ids-doordash-drivers-following-ice,beea857b35ad7daec900:event:0001,charge,charged,,,,0,330,"BUFFALO, N.Y. — Miguel Angel Guevara-Murillo was arrested Aug. 4 and charged by criminal complaint with possession of a document-making implement after he allegedly told investigators he used the equipment to make counterfeit state identification documents, which he sold for $250 to people who sought to work as DoorDash drivers.",0.72,shortest,,,,,,,,
bef859a3ccbf1dd9bbc2,https://www.ice.gov/news/releases/illegal-alien-mexico-sentenced-27-months-federal-prison-following-us-immigration-and,bef859a3ccbf1dd9bbc2:event:0000,sentence,sentenced,,,,0,188,"BOISE — Jose Salvador Alcaraz-Curiel, 31, an illegal alien from Mexico, was sentenced to 27 months in federal prison for being a deported alien found in the United States, following a U.S.",0.72,seeded_random,,,,,,,,
bef859a3ccbf1dd9bbc2,https://www.ice.gov/news/releases/illegal-alien-mexico-sentenced-27-months-federal-prison-following-us-immigration-and,bef859a3ccbf1dd9bbc2:event:0001,removal,agency_claim,,,,0,188,"BOISE — Jose Salvador Alcaraz-Curiel, 31, an illegal alien from Mexico, was sentenced to 27 months in federal prison for being a deported alien found in the United States, following a U.S.",0.72,seeded_random,,,,,,,,
bef859a3ccbf1dd9bbc2,https://www.ice.gov/news/releases/illegal-alien-mexico-sentenced-27-months-federal-prison-following-us-immigration-and,bef859a3ccbf1dd9bbc2:event:0002,removal,agency_claim,,,,255,370,"According to court records, Alcaraz-Curiel was previously removed from the U.S. in October 2018 and September 2020.",0.72,seeded_random,,,,,,,,
bef859a3ccbf1dd9bbc2,https://www.ice.gov/news/releases/illegal-alien-mexico-sentenced-27-months-federal-prison-following-us-immigration-and,bef859a3ccbf1dd9bbc2:event:0003,removal,agency_claim,,,,1036,1235,"Alcaraz-Curiel has history of state misdemeanor and felony convictions in Idaho, as well as a 2020 federal conviction in the District of Arizona for being a deported alien found in the United States.",0.72,seeded_random,,,,,,,,
c4578f697c6cf7a5850b,https://www.ice.gov/news/releases/ice-denver-removes-man-wanted-el-salvador,c4578f697c6cf7a5850b:event:0000,removal,agency_claim,,,,14,178,"Immigration and Customs Enforcement removed Salvadoran national and foreign fugitive Jose Eduardo Moran-Garcia, 28, to El Salvador via air transportation, March 28.",0.72,seeded_random,,,,,,,,
c4578f697c6cf7a5850b,https://www.ice.gov/news/releases/ice-denver-removes-man-wanted-el-salvador,c4578f697c6cf7a5850b:event:0001,arrest,agency_claim,,,,794,972,"He was arrested Oct. 16, 2023, in Whittier, California, and was transferred to the Denver Contract Detention Facility, Aurora, Colorado, until his removal from the United States.",0.72,seeded_random,,,,,,,,
c4578f697c6cf7a5850b,https://www.ice.gov/news/releases/ice-denver-removes-man-wanted-el-salvador,c4578f697c6cf7a5850b:event:0002,transfer,agency_claim,,,,794,972,"He was arrested Oct. 16, 2023, in Whittier, California, and was transferred to the Denver Contract Detention Facility, Aurora, Colorado, until his removal from the United States.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0000,arrest,agency_claim,,,,0,184,"ROCHESTER, N.Y. — ICE Buffalo arrested an illegal alien from Afghanistan convicted of attempted murder after he stabbed his 19-year-old sister numerous times in an attempt to kill her.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0001,conviction,convicted,,,,0,184,"ROCHESTER, N.Y. — ICE Buffalo arrested an illegal alien from Afghanistan convicted of attempted murder after he stabbed his 19-year-old sister numerous times in an attempt to kill her.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0002,arrest,agency_claim,,,,185,254,"ICE officers arrested Waheed Allah Mohammad, 39, in Rochester Jan. 1.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0003,conviction,convicted,,,,348,501,"“A court convicted him of first-degree attempted murder and first-degree assault, then sentenced him to 10 years in prison and five years of supervision.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0004,sentence,sentenced,,,,348,501,"“A court convicted him of first-degree attempted murder and first-degree assault, then sentenced him to 10 years in prison and five years of supervision.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0005,conviction,convicted,,,,587,757,"We’re conducting targeted enforcement operations to arrest and remove convicted criminals like Mohammad who pose clear threats to their families, communities and states.”",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0006,conviction,convicted,,,,1269,1444,"“As a convicted violent offender, Mohammad represents the worst of the worst and is exactly the kind of alien that ICE Buffalo seeks to remove from our New York neighborhoods.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0007,conviction,convicted,,,,1729,1845,"On Feb. 6, 2009, the state of New York convicted Mohammad of attempted first-degree murder and first-degree assault.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0008,sentence,sentenced,,,,1846,1935,The court sentenced him to 10 years in prison and five years of post-release supervision.,0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0009,removal,agency_claim,,,,1936,2114,"ICE Buffalo entered Mohammad into removal proceedings in April 2009, and on May 31, 2012, a Justice Department immigration judge ordered Mohammad deported from the United States.",0.72,seeded_random,,,,,,,,
ca1256ad3cf2af0820e8,https://www.ice.gov/news/releases/ice-arrests-criminal-alien-afghanistan-convicted-attempted-murder-assault,ca1256ad3cf2af0820e8:event:0010,arrest,agency_claim,,,,2115,2200,ICE Buffalo officers arrested Mohammad Jan. 1 in Rochester and took him into custody.,0.72,seeded_random,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0000,arrest,agency_claim,,,,14,300,"Immigration and Customs Enforcement and federal law enforcement partners apprehended almost 1,500 illegal aliens during a monthlong enforcement operation focusing on transnational organized crime, gangs and egregious illegal alien offenders throughout the Commonwealth of Massachusetts.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0001,arrest,agency_claim,,,,1055,1196,"“Make no mistake: Every person that we arrested was breaking our immigration laws, but most of these individuals had significant criminality.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0002,conviction,convicted,,,,1404,1529,"Some were convicted of violent crimes in the United States, and others were wanted for criminality in their native countries.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0003,arrest,agency_claim,,,,1617,1699,"More than half the 1,461 arrested had significant criminal convictions or charges.",0.72,longest,,,,,,,,
d2dbeacca60b9043ac53,https://www.ice.gov/news/releases/ice-federal-partners-arrest-nearly-1500-illegal-aliens-massachusetts-during,d2dbeacca60b9043ac53:event:0004,charge,charged,,,,1700,1820,Seven-hundred and ninety of the alien offenders were charged with or convicted of crimes in the United States or abroad.,0.72,longest,,,,,,,,
